bm_date,bm_purpose,bm_desc,attachment
29-Apr-2013 15:29:03,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended March 31,2013.",https://nsearchives.nseindia.com/corporate/MAHABANK_31MAR2013_S_Q4A.zip
22-Jan-2013 13:18:48,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results along with the Limited Review Report for the period ended December 31,2012.",https://nsearchives.nseindia.com/corporate/MAHABANK_31DEC2012_S_Q3.zip
11-Jan-2013 11:32:00,Outcome of Board Meeting,"Bank Of Maharashtra has informed the Exchange that that the Board of Directors in its meeting held January 10, 2013 has approved raising of equity share capital upto Rs 200 crore (face value) as follow on public offer(FPO)and/or on right issue and/or by way of placement of equity shares through qualified institutional placement (QIP) in FY 2013-14 and has further authorised the Chairman and Managing Director or in his absence the Executive Director to convene Extraordinary General Meeting of shareholders and to decide the reference date/ relevant date for the purpose of determining the issue price/price band, as per relevant regulations and to take such other actions as may be required in the matter.",-
24-Dec-2012 08:01:00,Outcome of Board Meeting,"Bank Of Maharashtra has informed the Exchange that the Board of Directors in its meeting held on December 22, 2012 has approved raising equity capital upto Rs1062 crore by way of issue of equity shares to Government of India and/or to Qualified Institutional Buyers on preferential allotment basis or by way of issue of equity shares by right issue and has further authorised the Chairman and Managing Director or in his absence the Executive Director to convene Extraordinary General Meeting of shareholders and to fix relevant date for the purpose of determining the issue price, as per relevant regulations and to take such other actions as required in the matter.",-
23-Oct-2012 14:29:07,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results along with Limited Review Report for the period ended September 30, 2012.",https://nsearchives.nseindia.com/corporate/MAHABANK_30SEP2012_S_Q2.zip
21-Jul-2012 14:49:41,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results along with Limited Review Report for the period ended June 30,2012.",https://nsearchives.nseindia.com/corporate/MAHABANK_30JUN2012_S_Q1.zip
05-May-2012 15:56:46,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2012.",https://nsearchives.nseindia.com/corporate/MAHABANK_31MAR2012_B_Q4A.zip
10-Feb-2012 18:54:00,Outcome of Board Meeting,"Bank Of Maharashtra has informed the Exchange, vide its letter dated February 10, 2012, regarding the ""Decision at the Board Meeting held on 10.02.2012. Raising of Equity Capital of the Bank by Issuance of Equity Shares by way of Preferential Allotment to Government of India/LIC/Others"".",https://nsearchives.nseindia.com/corporate/bankofmaharashtra_outcome_10022012.zip
20-Jan-2012 12:39:15,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2011.",https://nsearchives.nseindia.com/corporate/MAHABANK_31DEC2011_S_Q3.zip
22-Oct-2011 13:12:01,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2011.",https://nsearchives.nseindia.com/corporate/MAHABANK_30SEP2011_S_Q2H.zip
25-Jul-2011 15:42:38,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended June 30,2011.",https://nsearchives.nseindia.com/corporate/MAHABANK_30JUN2011_S_Q1.zip
30-Apr-2011 17:28:41,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",https://nsearchives.nseindia.com/corporate/MAHABANK_31MAR2011_B_Q4A.zip
21-Feb-2011 19:04:00,Outcome of Board Meeting,"Bank Of Maharashtra has informed the Exchange that at the Board Meeting held on February 21, 2011 and in terms of the communication from Government of India, Ministry of Finance, Department of Financial Services vide letter dated February 15, 2011 conveying its decision to infuse Rs. 352.00 Crore (Rupees Three Hundred and Fifty Two Crores only) by way of preferential allotment of Equity in favour of Government of India, it is decided to initiate necessary steps to raise the capital by creating, offering, issuing and allotting such number of equity shares of face value of Rs 10/- each for cash at such price as may be determined by the Board in accordance with Regulation 76 (1) of SEBI ICDR Regulations and aggregating to Rs 352.00 crores on preferential basis to Government of India and to complete the formalities by March 31, 2011.",-
21-Jan-2011 14:32:17,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2010.",https://nsearchives.nseindia.com/corporate/MAHABANK_31DEC2010_S_Q3.zip
22-Oct-2010 18:30:54,Financial Result Updates,"Bank of Maharashtra has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2010.",https://nsearchives.nseindia.com/corporate/MAHABANK_30SEP2010_S_Q2H.zip
18-May-2005 00:00:00,Dividend,"Bank Of Maharashtra has informed the Exchange that at the Board Meeting held on May 18, 2005, the Board has declared dividend of 14% for the year ended March 31, 2005.",-
